"X"	"p"	"dist"
3	0.44533	57.6
2	0.37674	57.6
1	0.07157	57.6
2	0.2003	57.6
2	0.2003	57.6
1	0.05219	57.6
2	0.25298	57.6
2	0.33996	57.6
2	0.29076	57.6
2	0.31461	57.6
2	0.23757	57.6
2	0.23757	57.6
1	0.05467	57.6
2	0.32952	57.7
1	0.05517	57.7
2	0.1839	57.7
1	0.07455	57.7
1	0.0502	57.8
1	0.12873	57.8
1	0.10487	57.8
1	0.12922	57.8
2	0.21819	57.9
2	0.11382	57.9
1	0.11928	57.9
2	0.07306	57.9
2	0.25398	57.9
1	0.09642	57.9
2	0.25298	57.9
1	0.11282	57.9
2	0.25795	57.9
2	0.27734	57.9
2	0.27386	57.9
1	0.09642	57.9
2	0.21421	58
1	0.07157	58
2	0.3663	58
2	0.22813	58
2	0.26839	58
1	0.06412	58
2	0.29523	58
2	0.24404	58
1	0.05815	58
3	0.13569	58
3	0.18787	58
1	0.09046	58
1	0.05119	58
1	0.05765	58
3	0.31958	58.1
3	0.20825	58.1
3	0.1665	58.1
3	0.29374	58.1
1	0.08201	58.1
3	0.34145	58.1
3	0.20626	58.1
1	0.09742	58.1
1	0.06113	58.1
2	0.16551	58.2
2	0.24901	58.2
1	0.10636	58.2
2	0.37425	58.2
3	0.45378	58.2
3	0.42744	58.2
1	0.11133	58.2
3	0.31909	58.2
1	0.22614	58.2
1	0.15308	58.2
1	0.21173	58.2
2	0.29026	58.2
2	0.24205	58.2
1	0.08598	58.2
1	0.08499	58.2
2	0.38072	58.2
3	0.3996	58.2
2	0.21521	58.2
3	0.31461	58.2
3	0.4006	58.3
2	0.23459	58.3
2	0.08946	58.3
2	0.167	58.3
2	0.17296	58.3
2	0.20378	58.4
2	0.08101	58.4
1	0.05219	58.4
2	0.05567	58.4
3	0.48757	58.4
1	0.0502	58.4
2	0.05368	58.4
1	0.07306	58.4
1	0.07157	58.4
2	0.06511	58.4
3	0.49205	58.5
3	0.44881	58.5
3	0.41899	58.5
3	0.38121	58.5
2	0.35437	58.5
3	0.4001	58.6
2	0.05368	58.6
2	0.07604	58.6
2	0.11034	58.6
2	0.27932	58.6
2	0.48211	58.6
2	0.40308	58.6
2	0.27535	58.7
3	0.26093	58.7
3	0.44732	58.7
3	0.44831	58.8
2	0.2326	58.8
1	0.18489	58.8
3	0.25099	58.8
3	0.43738	58.8
1	0.23161	58.9
2	0.1665	58.9
3	0.29771	58.9
1	0.13917	58.9
3	0.16998	58.9
3	0.1829	58.9
1	0.18887	58.9
3	0.36382	58.9
1	0.05268	59
2	0.27982	59
1	0.08946	59
1	0.33449	59
1	0.07306	59
1	0.30716	59
1	0.19334	59
2	0.42247	59.1
3	0.31859	59.2
3	0.28976	59.2
1	0.0502	59.2
2	0.23111	59.2
2	0.10537	59.2
1	0.0666	59.2
1	0.09443	59.2
2	0.32952	59.4
2	0.21869	59.5
2	0.21968	59.5
2	0.22515	59.5
1	0.07704	59.5
2	0.2008	59.5
3	0.43688	59.5
2	0.32406	59.6
2	0.11083	59.6
2	0.13966	59.6
3	0.44732	59.6
2	0.05815	59.6
2	0.20477	59.7
1	0.06064	59.7
1	0.0835	59.7
2	0.35835	59.7
2	0.25149	59.7
1	0.06014	59.7
2	0.08996	59.7
2	0.31014	59.7
3	0.47117	59.7
3	0.48111	60
2	0.08151	60
2	0.33748	60
2	0.14414	60
2	0.19284	60.1
1	0.06064	60.1
3	0.20875	60.1
1	0.15507	60.1
1	0.22863	60.1
3	0.18638	60.1
3	0.35189	60.1
3	0.42495	60.1
3	0.35139	60.1
1	0.09642	60.1
3	0.25	60.1
1	0.0666	60.2
3	0.24602	60.2
3	0.31262	60.2
1	0.08748	60.2
1	0.19036	60.2
3	0.13171	60.2
3	0.35388	60.2
3	0.21769	60.2
3	0.2008	60.2
1	0.06014	60.2
3	0.12972	60.2
1	0.16352	60.2
1	0.16302	60.2
3	0.37326	60.2
3	0.20825	60.2
1	0.08847	60.2
1	0.07604	60.3
3	0.416	60.3
3	0.14115	60.3
3	0.34891	60.3
3	0.47614	60.3
3	0.4498	60.3
1	0.08499	60.3
1	0.06262	60.4
2	0.17992	60.4
3	0.2495	60.4
3	0.26292	60.4
1	0.05467	60.4
3	0.1829	60.6
3	0.23956	60.6
2	0.23757	60.6
1	0.13718	60.6
2	0.1327	60.6
1	0.11481	60.6
2	0.21322	60.6
2	0.11829	60.6
3	0.34195	60.6
1	0.06362	60.6
2	0.16799	60.6
2	0.2008	60.6
1	0.38072	60.7
1	0.10338	60.7
1	0.1004	60.7
1	0.20577	60.7
1	0.11034	60.7
3	0.37873	60.8
3	0.37823	60.8
3	0.38618	60.9
3	0.24751	60.9
2	0.07406	61
1	0.17097	61
2	0.34841	61.1
2	0.09095	61.1
2	0.07107	61.1
1	0.08598	61.1
3	0.34742	61.1
2	0.07058	61.1
2	0.19632	61.1
1	0.05368	61.1
2	0.06213	61.1
3	0.43489	61.1
3	0.38469	61.1
2	0.47465	61.1
2	0.36978	61.1
2	0.09891	61.1
2	0.32406	61.1
2	0.25944	61.1
1	0.06958	61.1
2	0.40755	61.1
2	0.40457	61.1
1	0.20477	61.3
2	0.41501	61.3
1	0.1163	61.3
1	0.1168	61.3
3	0.21421	61.3
3	0.48857	61.3
3	0.32903	61.3
2	0.09344	61.3
2	0.07058	61.3
2	0.07654	61.3
2	0.30567	61.3
1	0.14463	61.3
1	0.10984	61.3
2	0.12674	61.3
2	0.32107	61.3
2	0.21074	61.3
1	0.08996	61.3
2	0.40557	61.3
2	0.29672	61.3
3	0.48608	61.3
1	0.07107	61.4
1	0.1501	61.4
1	0.05219	61.4
3	0.31064	61.4
2	0.20278	61.4
3	0.41501	61.4
2	0.09493	61.4
1	0.05765	61.4
2	0.22614	61.4
2	0.29125	61.5
2	0.12028	61.5
2	0.09692	61.7
1	0.0825	61.7
2	0.14612	61.7
1	0.14513	61.7
2	0.34791	61.7
2	0.30915	61.7
1	0.18887	61.7
1	0.05815	61.8
3	0.27137	61.8
2	0.32903	61.8
1	0.09095	61.8
1	0.083	61.8
2	0.0994	61.8
2	0.07505	61.8
3	0.27783	61.8
2	0.38022	61.8
1	0.16899	61.8
2	0.13121	61.9
1	0.15557	61.9
1	0.3166	61.9
3	0.30318	62
1	0.16054	62
2	0.11034	62
2	0.25398	62.1
1	0.05467	62.1
2	0.31362	62.1
2	0.1829	62.1
2	0.24105	62.1
1	0.05716	62.2
1	0.13966	62.2
1	0.09742	62.2
2	0.13072	62.2
2	0.37376	62.2
2	0.3832	62.2
3	0.43141	62.2
2	0.35189	62.2
2	0.35139	62.2
2	0.31064	62.2
2	0.35437	62.2
2	0.39016	62.2
2	0.07903	62.2
2	0.35885	62.3
2	0.32505	62.3
3	0.41849	62.4
2	0.37873	62.4
2	0.07256	62.4
2	0.35835	62.4
3	0.39563	62.4
2	0.37724	62.4
2	0.34543	62.4
1	0.07952	62.5
1	0.05318	62.5
1	0.09742	62.5
2	0.09493	62.6
1	0.13469	62.7
3	0.40656	62.8
2	0.35586	62.9
1	0.11034	62.9
2	0.417	62.9
1	0.05368	63
1	0.12376	63.1
1	0.08946	63.1
3	0.26938	63.1
1	0.17843	63.1
2	0.23012	63.1
2	0.10984	63.2
1	0.09245	63.2
1	0.10934	63.2
2	0.27535	63.2
2	0.05219	63.2
2	0.1665	63.2
2	0.25099	63.2
1	0.11928	63.2
2	0.39264	63.2
1	0.06213	63.2
2	0.1173	63.2
1	0.07356	63.2
1	0.21869	63.2
2	0.41849	63.2
1	0.11481	63.4
2	0.32306	63.4
3	0.37326	63.5
1	0.09791	63.5
1	0.18539	63.5
3	0.45775	63.5
1	0.07952	63.5
2	0.24901	63.5
3	0.4329	63.5
2	0.24901	63.5
2	0.14414	63.5
2	0.20974	63.5
2	0.1168	63.5
2	0.24354	63.5
1	0.11133	63.5
3	0.27883	63.5
2	0.17545	63.5
2	0.13022	63.5
3	0.39215	63.5
2	0.15159	63.5
1	0.22515	63.6
3	0.35537	63.6
2	0.20129	63.6
3	0.40308	63.6
2	0.12525	63.6
2	0.32555	63.6
1	0.21024	63.6
2	0.07107	63.6
1	0.07853	63.6
2	0.084	63.7
1	0.17048	63.8
3	0.29374	64
2	0.12922	64
2	0.08101	64
2	0.37425	64
2	0.05716	64
2	0.41948	64
2	0.33598	64
2	0.3325	64
3	0.24453	64
1	0.24155	64
1	0.24205	64
1	0.25795	64
1	0.27137	64
1	0.23608	64
1	0.25746	64
1	0.23608	64
1	0.23608	64
1	0.23608	64
1	0.23608	64
1	0.23608	64
1	0.25398	64
1	0.25398	64
1	0.25199	64
1	0.25746	64
1	0.2336	64
1	0.2331	64
1	0.25099	64
1	0.2331	64
1	0.25447	64
3	0.24205	64.1
3	0.23857	64.1
3	0.23857	64.1
3	0.35487	64.1
3	0.26889	64.1
3	0.31262	64.1
2	0.38171	64.1
3	0.45626	64.1
1	0.1675	64.1
2	0.22813	64.1
2	0.0825	64.1
2	0.26789	64.1
2	0.30964	64.1
2	0.11083	64.1
1	0.1839	64.1
2	0.29871	64.1
1	0.12326	64.1
1	0.07753	64.1
1	0.12475	64.3
2	0.11531	64.3
1	0.09543	64.3
1	0.07157	64.3
1	0.07157	64.3
1	0.06262	64.3
1	0.05567	64.3
2	0.40358	64.4
1	0.16153	64.4
2	0.23708	64.5
2	0.47515	64.5
2	0.42694	64.6
3	0.49453	64.6
2	0.1004	64.6
1	0.07654	64.6
2	0.37724	64.6
3	0.17445	64.6
1	0.05616	64.7
3	0.22863	64.7
3	0.29622	64.7
3	0.29871	64.7
1	0.06113	64.7
3	0.334	64.7
3	0.32903	64.7
1	0.05964	64.7
1	0.23459	64.7
1	0.22813	64.7
3	0.24801	64.8
2	0.13966	64.8
2	0.24304	64.8
1	0.0671	64.8
2	0.32406	64.8
2	0.22018	64.8
2	0.22217	64.8
1	0.07704	64.8
2	0.31909	64.8
2	0.29374	64.8
2	0.19483	64.8
2	0.46272	64.8
1	0.05865	64.8
2	0.42893	64.8
1	0.08151	64.8
2	0.26044	64.8
2	0.20378	64.8
1	0.05915	64.8
2	0.33897	64.8
2	0.19185	64.9
1	0.07455	64.9
1	0.18887	64.9
1	0.31113	64.9
2	0.16302	64.9
1	0.09692	64.9
1	0.2331	64.9
3	0.47913	64.9
3	0.47913	64.9
1	0.09592	64.9
1	0.09592	64.9
2	0.11481	64.9
1	0.09195	64.9
2	0.13121	64.9
2	0.30318	64.9
3	0.48658	64.9
2	0.38519	64.9
1	0.0507	64.9
2	0.15706	64.9
1	0.14314	64.9
1	0.06759	64.9
1	0.08946	64.9
2	0.27584	64.9
1	0.0507	64.9
3	0.47117	64.9
3	0.25845	64.9
3	0.14215	64.9
1	0.07058	64.9
3	0.12276	64.9
3	0.22018	65
1	0.10835	65
3	0.10487	65
1	0.07704	65
3	0.29672	65
1	0.09692	65
3	0.1675	65
1	0.20278	65
1	0.08052	65
1	0.11978	65
1	0.08946	65
3	0.19135	65
1	0.08052	65
3	0.0661	65
3	0.14662	65
1	0.12326	65
3	0.13569	65
1	0.06461	65
3	0.06362	65
3	0.13419	65
3	0.26789	65
3	0.13419	65
3	0.13419	65
1	0.06859	65
3	0.13419	65
3	0.13419	65
1	0.06511	65
3	0.13419	65
1	0.13022	65
1	0.0502	65
3	0.27435	65
1	0.18588	65
3	0.24254	65
1	0.10139	65
1	0.06113	65
3	0.05666	65
3	0.1173	65
1	0.06859	65
1	0.14016	65
3	0.23907	65
1	0.07604	65
3	0.31014	65
3	0.30915	65
3	0.35686	65
3	0.333	65
1	0.11382	65
2	0.47763	65
1	0.19235	65
2	0.25348	65
2	0.4662	65
2	0.4662	65
2	0.4667	65
1	0.09543	65
1	0.10189	65
1	0.27435	65
2	0.3668	65
2	0.3668	65
1	0.09046	65
2	0.13022	65
1	0.05815	65.1
1	0.06362	65.1
2	0.15159	65.1
3	0.4165	65.1
2	0.13419	65.1
3	0.32256	65.1
1	0.08797	65.1
2	0.22962	65.1
2	0.14165	65.1
2	0.4498	65.1
1	0.21869	65.1
2	0.14165	65.1
2	0.15358	65.1
2	0.35636	65.1
2	0.11531	65.1
1	0.08598	65.1
2	0.26988	65.1
2	0.26988	65.1
1	0.11481	65.1
3	0.35885	65.2
2	0.30268	65.2
3	0.4662	65.3
2	0.18091	65.5
2	0.11779	65.5
3	0.49354	65.5
2	0.28131	65.5
1	0.3007	65.5
2	0.23608	65.6
3	0.26342	65.7
1	0.05467	65.7
3	0.41153	65.7
2	0.37674	65.8
2	0.36928	66
2	0.36928	66
2	0.11183	66
3	0.4493	66
2	0.36928	66
3	0.46968	66
3	0.4498	66
1	0.05517	66
2	0.08648	66
3	0.41203	66
3	0.40308	66
3	0.40557	66
2	0.1163	66.3
1	0.05517	66.4
1	0.14016	66.4
1	0.14016	66.4
1	0.0999	66.5
2	0.18141	66.5
2	0.18141	66.5
2	0.14165	66.5
2	0.14165	66.5
2	0.13519	66.5
2	0.20726	66.5
2	0.14314	66.5
2	0.1829	66.5
2	0.20577	66.5
2	0.3171	66.5
2	0.3171	66.5
2	0.36531	66.5
2	0.35736	66.5
2	0.45775	66.5
2	0.45825	66.6
1	0.30169	66.6
1	0.11431	66.6
2	0.37127	66.6
1	0.20974	66.6
1	0.21421	66.6
2	0.1327	66.6
3	0.26193	66.6
1	0.13917	66.6
3	0.24254	66.6
3	0.27286	66.6
3	0.24851	66.6
1	0.10636	66.6
2	0.43688	66.7
2	0.0671	66.7
1	0.38718	66.7
3	0.14165	66.7
3	0.14414	66.8
3	0.1168	66.8
1	0.3832	66.8
3	0.13718	66.9
3	0.17744	66.9
3	0.17843	66.9
1	0.11332	66.9
3	0.09493	66.9
3	0.1829	66.9
3	0.17992	66.9
3	0.18091	66.9
2	0.1332	66.9
3	0.15308	66.9
3	0.42942	66.9
3	0.41103	66.9
3	0.11779	66.9
3	0.11431	66.9
3	0.14662	66.9
3	0.14563	66.9
1	0.20726	66.9
1	0.28479	67
1	0.07207	67
1	0.27087	67
2	0.0666	67
3	0.44235	67
2	0.06014	67
2	0.14115	67
1	0.07256	67
1	0.09145	67
2	0.33101	67
2	0.12276	67.1
3	0.23111	67.1
2	0.08499	67.1
2	0.1993	67.3
2	0.20129	67.3
3	0.32604	67.3
3	0.32604	67.3
2	0.18141	67.3
2	0.34742	67.3
2	0.12624	67.3
1	0.05666	67.3
2	0.12773	67.3
2	0.40557	67.3
2	0.42147	67.4
2	0.42147	67.4
1	0.24652	67.4
2	0.17296	67.4
2	0.29622	67.4
3	0.34443	67.5
3	0.39215	67.5
3	0.31362	67.5
2	0.42197	67.5
3	0.47018	67.5
1	0.10487	67.5
2	0.26044	67.5
3	0.32207	67.5
2	0.40805	67.5
2	0.1496	67.5
2	0.13618	67.5
2	0.1173	67.5
2	0.35835	67.5
2	0.14264	67.7
2	0.19384	67.7
2	0.16899	67.7
1	0.18738	67.9
2	0.30268	67.9
3	0.44682	67.9
2	0.2992	67.9
2	0.333	68
2	0.24553	68
3	0.4493	68
2	0.37326	68
2	0.33797	68
3	0.43936	68
2	0.20676	68.1
1	0.05716	68.1
2	0.20626	68.1
1	0.16153	68.1
2	0.07356	68.1
3	0.2003	68.1
3	0.44781	68.1
3	0.2008	68.1
3	0.07256	68.1
1	0.08847	68.1
1	0.37922	68.1
3	0.45278	68.1
1	0.25348	68.1
2	0.17197	68.1
1	0.08946	68.1
2	0.13121	68.1
1	0.06213	68.1
2	0.29473	68.1
1	0.09791	68.1
2	0.28479	68.1
1	0.05567	68.1
2	0.083	68.1
1	0.0507	68.2
2	0.083	68.2
2	0.08052	68.2
2	0.12823	68.3
1	0.15656	68.3
1	0.10586	68.3
1	0.11083	68.3
1	0.05815	68.3
1	0.30716	68.3
2	0.07704	68.4
1	0.07406	68.6
2	0.15805	68.6
2	0.29821	68.7
1	0.13917	68.7
2	0.21521	68.7
2	0.11581	68.7
2	0.17545	68.7
2	0.4831	68.7
2	0.24404	68.7
1	0.14861	68.7
2	0.09543	68.7
2	0.12078	68.8
2	0.19284	69
2	0.12078	69.1
2	0.11332	69.1
2	0.16998	69.1
2	0.12873	69.1
2	0.11133	69.1
2	0.0825	69.1
2	0.21571	69.2
2	0.21173	69.2
1	0.12127	69.2
3	0.44036	69.3
1	0.15109	69.3
1	0.08748	69.3
1	0.07058	69.3
3	0.25994	69.4
1	0.07157	69.4
1	0.14264	69.4
1	0.07008	69.4
1	0.20775	69.4
1	0.05666	69.4
1	0.06909	69.4
3	0.32505	69.5
1	0.16551	69.5
3	0.49006	69.5
2	0.30169	69.5
1	0.08698	69.5
2	0.25497	69.5
2	0.25447	69.5
2	0.18241	69.5
3	0.4165	69.5
2	0.11829	69.5
3	0.35736	69.5
1	0.05368	69.5
3	0.37177	69.5
3	0.42843	69.5
1	0.12624	69.5
1	0.17893	69.5
3	0.24851	69.5
1	0.18837	69.5
1	0.38469	69.5
1	0.2167	69.5
1	0.25994	69.5
1	0.05368	69.5
1	0.1168	69.6
1	0.07803	69.6
1	0.16551	69.7
3	0.27883	69.8
3	0.13767	69.8
3	0.07058	69.8
1	0.11382	69.8
3	0.0999	69.8
3	0.34245	69.8
3	0.16153	69.8
3	0.09692	69.8
1	0.08648	69.8
3	0.12525	69.8
3	0.13668	69.8
3	0.15855	69.8
3	0.19583	69.8
3	0.1834	69.8
3	0.05865	69.8
3	0.28529	69.8
1	0.23211	69.9
3	0.35835	69.9
3	0.334	69.9
1	0.10239	69.9
2	0.30169	69.9
1	0.23161	69.9
1	0.25845	69.9
3	0.22167	69.9
3	0.26243	69.9
1	0.11431	69.9
1	0.29871	69.9
2	0.08946	70
2	0.10885	70
3	0.21272	70
2	0.14414	70
2	0.08847	70
2	0.4175	70.1
2	0.09891	70.2
1	0.11531	70.2
3	0.45527	70.2
1	0.19533	70.2
3	0.47217	70.2
1	0.17744	70.2
2	0.18539	70.2
1	0.07903	70.2
1	0.19384	70.2
2	0.09394	70.3
2	0.16899	70.3
2	0.17247	70.3
1	0.05765	70.3
2	0.22962	70.3
2	0.18638	70.3
1	0.0835	70.3
1	0.23907	70.3
3	0.4826	70.3
2	0.19036	70.3
3	0.37873	70.3
3	0.37873	70.3
1	0.12127	70.3
3	0.49155	70.3
2	0.0835	70.3
2	0.1839	70.3
2	0.05219	70.3
3	0.39861	70.3
2	0.05467	70.4
3	0.11531	70.4
3	0.11531	70.4
2	0.45577	70.4
2	0.05517	70.4
1	0.08996	70.4
1	0.06759	70.4
1	0.09692	70.4
1	0.29423	70.4
1	0.29423	70.4
1	0.08648	70.4
2	0.06064	70.4
1	0.09692	70.4
1	0.11183	70.4
2	0.06064	70.4
3	0.41004	70.4
3	0.3827	70.4
3	0.32455	70.4
3	0.22068	70.4
1	0.10388	70.4
1	0.06312	70.4
3	0.1327	70.4
3	0.22813	70.4
3	0.1327	70.4
1	0.13171	70.4
1	0.09543	70.4
1	0.05318	70.4
3	0.13469	70.4
3	0.28529	70.4
3	0.18887	70.4
3	0.29374	70.4
1	0.15358	70.4
2	0.05815	70.4
1	0.12028	70.4
2	0.35487	70.4
2	0.43241	70.4
1	0.09841	70.4
2	0.25795	70.4
2	0.25795	70.4
1	0.09692	70.4
3	0.30915	70.4
2	0.30865	70.4
3	0.41252	70.4
3	0.45328	70.4
1	0.07952	70.5
2	0.11581	70.5
2	0.25696	70.5
2	0.30964	70.5
3	0.42197	70.5
1	0.05119	70.5
3	0.39115	70.5
3	0.3499	70.5
1	0.07157	70.5
1	0.17942	70.5
3	0.31163	70.5
1	0.06014	70.5
1	0.35437	70.5
1	0.43191	70.5
1	0.07505	70.5
3	0.05268	70.5
2	0.14811	70.5
3	0.41551	70.5
2	0.14612	70.6
2	0.13917	70.6
1	0.08648	70.6
1	0.07803	70.6
1	0.06909	70.6
3	0.42843	70.7
1	0.1163	70.7
3	0.47962	70.7
2	0.32952	70.7
2	0.18887	70.7
2	0.46869	70.7
1	0.12227	70.7
1	0.07207	70.7
1	0.13966	70.7
1	0.05964	70.7
2	0.29573	70.7
1	0.08946	70.7
1	0.08648	70.7
3	0.24105	70.7
1	0.23559	70.7
3	0.27932	70.7
3	0.30219	70.7
1	0.06262	70.7
1	0.1332	70.7
1	0.28628	70.8
1	0.08797	70.8
3	0.4672	70.8
1	0.16103	70.8
1	0.08052	70.8
1	0.14314	70.8
1	0.23708	70.8
1	0.23708	70.8
3	0.45775	70.8
1	0.08549	70.9
1	0.1834	70.9
2	0.39463	70.9
1	0.07306	70.9
2	0.34692	70.9
1	0.10189	70.9
1	0.12624	70.9
1	0.08996	70.9
2	0.4001	70.9
2	0.2674	70.9
3	0.27038	71
2	0.39066	71
1	0.05368	71
2	0.0835	71.1
1	0.1004	71.1
2	0.28678	71.1
2	0.07952	71.1
2	0.23857	71.1
1	0.05964	71.1
1	0.05815	71.1
2	0.08698	71.1
3	0.33201	71.1
2	0.17247	71.2
2	0.23509	71.2
1	0.17545	71.2
1	0.11183	71.2
1	0.15457	71.2
2	0.45278	71.2
1	0.27435	71.2
1	0.12078	71.2
1	0.06213	71.2
3	0.37922	71.2
3	0.34642	71.2
3	0.22763	71.2
2	0.16252	71.2
3	0.38022	71.2
1	0.05765	71.2
1	0.14911	71.2
3	0.26392	71.2
1	0.11928	71.2
2	0.18787	71.2
2	0.06412	71.3
3	0.18936	71.3
1	0.05765	71.4
3	0.38817	71.4
3	0.38966	71.4
3	0.25447	71.5
1	0.1665	71.5
3	0.48062	71.5
2	0.10537	71.5
1	0.06362	71.5
3	0.18091	71.5
2	0.19284	71.7
2	0.36829	71.7
2	0.19533	71.7
1	0.09891	71.7
1	0.07406	71.7
2	0.09742	71.7
1	0.05517	71.7
1	0.27087	71.7
2	0.30467	71.7
2	0.35437	71.7
1	0.20924	71.7
2	0.07753	71.7
1	0.17247	71.8
1	0.08499	71.8
2	0.08052	71.8
2	0.2997	71.8
1	0.07356	71.8
1	0.05268	71.8
1	0.07604	71.8
2	0.33996	71.8
1	0.07555	71.8
2	0.44632	71.8
1	0.13668	71.8
2	0.15159	71.8
3	0.32306	71.9
1	0.07455	72
1	0.09245	72
2	0.12227	72
2	0.34493	72.1
1	0.11779	72.1
3	0.45924	72.2
2	0.12972	72.2
2	0.09592	72.2
3	0.44781	72.3
2	0.09543	72.3
3	0.47714	72.3
3	0.45577	72.4
2	0.37972	72.4
3	0.24304	72.4
3	0.40308	72.5
3	0.4508	72.5
1	0.13121	72.6
1	0.07008	72.6
1	0.05765	72.6
1	0.07803	72.6
1	0.32604	72.7
1	0.06958	72.7
2	0.43191	72.8
3	0.40209	72.8
2	0.16948	73
3	0.35934	73
3	0.27187	73
1	0.09692	73
3	0.3663	73
2	0.13121	73
2	0.11332	73
1	0.23708	73
2	0.15358	73
2	0.0671	73.1
3	0.35089	73.1
3	0.30268	73.1
1	0.15557	73.1
2	0.25099	73.2
2	0.47614	73.2
2	0.29076	73.2
2	0.15656	73.2
2	0.17247	73.2
2	0.31262	73.2
3	0.10736	73.2
2	0.07803	73.3
1	0.10437	73.3
2	0.34592	73.3
1	0.0507	73.3
1	0.05268	73.3
3	0.18439	73.3
3	0.39712	73.3
1	0.10338	73.3
3	0.27734	73.3
1	0.10586	73.3
1	0.10785	73.3
1	0.21372	73.3
1	0.10736	73.3
3	0.32356	73.3
3	0.43887	73.3
3	0.32455	73.3
3	0.2172	73.4
2	0.27982	73.4
1	0.15258	73.4
2	0.12773	73.4
1	0.10934	73.4
2	0.29274	73.4
2	0.10239	73.4
2	0.2167	73.4
1	0.11581	73.4
2	0.24006	73.5
1	0.12922	73.5
2	0.34891	73.5
2	0.19732	73.6
2	0.1993	73.6
1	0.21819	73.7
2	0.19284	73.8
2	0.35338	73.8
1	0.13618	73.8
2	0.10388	73.8
2	0.2505	73.8
2	0.31312	73.8
1	0.11133	73.9
1	0.07356	73.9
2	0.17346	73.9
1	0.09145	73.9
2	0.31014	73.9
2	0.16153	73.9
1	0.05765	73.9
2	0.27386	73.9
1	0.1337	73.9
1	0.07555	74
1	0.2326	74
3	0.416	74
1	0.24553	74
3	0.15358	74
1	0.08698	74
1	0.27336	74
1	0.25	74
1	0.08052	74
3	0.47913	74
3	0.49453	74
2	0.12475	74
3	0.48807	74
2	0.29821	74
2	0.16004	74
2	0.14165	74
3	0.49553	74.1
1	0.13022	74.1
3	0.33151	74.1
1	0.08201	74.1
3	0.34841	74.1
1	0.19781	74.1
3	0.14264	74.1
2	0.16451	74.1
1	0.13072	74.1
3	0.44085	74.4
3	0.15954	74.4
3	0.23161	74.4
3	0.14662	74.4
3	0.28082	74.4
1	0.08002	74.4
3	0.14414	74.4
2	0.24006	74.5
1	0.08847	74.5
2	0.18887	74.5
2	0.12873	74.5
2	0.17396	74.5
2	0.08101	74.5
1	0.07604	74.5
2	0.26491	74.5
2	0.28777	74.5
2	0.26789	74.5
1	0.23956	74.5
1	0.29125	74.5
2	0.16153	74.5
2	0.18091	74.7
1	0.12972	74.7
2	0.13121	74.7
3	0.39463	74.7
3	0.21571	74.7
1	0.2326	74.7
1	0.06262	74.7
1	0.26243	74.7
1	0.16948	74.7
2	0.13419	74.7
2	0.0994	74.7
1	0.09294	74.7
1	0.15954	74.7
1	0.05964	74.7
2	0.23459	74.7
3	0.36879	74.7
2	0.16054	74.7
2	0.19732	74.8
2	0.12276	74.8
2	0.35934	74.8
2	0.35835	74.8
1	0.07455	74.8
2	0.24453	74.8
1	0.12127	74.8
2	0.28877	74.8
3	0.2336	74.8
1	0.13618	74.8
3	0.45229	74.8
1	0.09543	74.8
2	0.17495	74.9
1	0.10338	74.9
1	0.15755	74.9
1	0.13419	74.9
1	0.29125	74.9
1	0.12873	74.9
1	0.10388	74.9
1	0.12227	74.9
1	0.26988	74.9
2	0.12575	75
2	0.19483	75
2	0.15209	75
2	0.0999	75
2	0.46223	75.1
3	0.09791	75.1
1	0.11332	75.1
2	0.20775	75.1
1	0.36382	75.1
2	0.33946	75.1
1	0.25249	75.1
2	0.08648	75.1
3	0.4339	75.1
1	0.2495	75.1
3	0.17694	75.1
2	0.08549	75.1
2	0.33748	75.1
2	0.2659	75.1
1	0.1004	75.1
2	0.2495	75.1
2	0.4339	75.1
1	0.05765	75.1
3	0.46123	75.1
1	0.2162	75.1
1	0.22316	75.1
1	0.16302	75.2
2	0.10338	75.2
3	0.33847	75.2
2	0.23509	75.2
3	0.33797	75.2
2	0.2505	75.2
2	0.10189	75.2
3	0.34394	75.2
2	0.20577	75.2
2	0.1834	75.2
3	0.32157	75.2
3	0.32256	75.2
3	0.34344	75.2
3	0.48857	75.2
2	0.1332	75.2
2	0.21123	75.2
1	0.1173	75.2
2	0.17942	75.2
2	0.12177	75.2
2	0.13221	75.3
2	0.19036	75.3
1	0.0835	75.4
2	0.20825	75.5
2	0.10239	75.5
1	0.167	75.5
3	0.35586	75.5
3	0.33151	75.5
2	0.05567	75.5
3	0.45328	75.5
1	0.07107	75.5
2	0.10537	75.5
2	0.24851	75.5
3	0.35686	75.5
2	0.2495	75.5
3	0.35934	75.5
2	0.06561	75.5
1	0.09742	75.5
2	0.0666	75.6
3	0.33101	75.6
3	0.43787	75.6
3	0.43688	75.6
1	0.06213	75.6
3	0.46421	75.6
3	0.43887	75.6
2	0.26243	75.6
2	0.17346	75.6
2	0.33151	75.6
3	0.44781	75.6
2	0.32803	75.6
2	0.38221	75.6
2	0.23559	75.6
1	0.06859	75.6
3	0.49105	75.6
2	0.1501	75.6
2	0.26143	75.6
1	0.11233	75.6
2	0.23012	75.6
1	0.05517	75.7
2	0.17396	75.7
1	0.09294	75.7
1	0.07604	75.7
2	0.07107	75.7
3	0.47962	75.7
2	0.07455	75.7
1	0.1993	75.7
1	0.12326	75.7
2	0.35686	75.7
2	0.07753	75.7
2	0.35686	75.7
1	0.0502	75.7
1	0.14861	75.7
2	0.08449	75.7
